time,open,high,low,close,tick_volume,spread,real_volume
2024-07-27 08:17:00,68104.78,68130.55,68097.98,68122.72,68,0,0
2024-07-27 08:18:00,68122.95,68123.33,68103.64,68110.23,61,0,0
2024-07-27 08:19:00,68112.43,68126.79,68082.29,68092.26,98,0,0
2024-07-27 08:20:00,68091.9,68140.47,68091.9,68121.73,73,0,0
2024-07-27 08:21:00,68124.37,68125.57,68071.38,68076.32,73,0,0
2024-07-27 08:22:00,68076.39,68090.2,68062.4,68079.39,65,0,0
2024-07-27 08:23:00,68079.32,68107.84,68059.54,68073.99,75,0,0
2024-07-27 08:24:00,68072.6,68097.87,68055.78,68055.78,72,0,0
2024-07-27 08:25:00,68057.49,68102.37,68057.49,68102.12,68,0,0
2024-07-27 08:26:00,68105.04,68110.05,68025.21,68050.14,99,0,0
2024-07-27 08:27:00,68050.94,68067.53,68036.07,68040.1,66,0,0
2024-07-27 08:28:00,68040.27,68049.64,68022.82,68022.82,65,0,0
2024-07-27 08:29:00,68025.2,68047.99,68023.42,68038.21,73,0,0
2024-07-27 08:30:00,68040.55,68048.5,68029.69,68044.7,68,0,0
2024-07-27 08:31:00,68043.8,68056.14,68031.39,68049.08,64,0,0
2024-07-27 08:32:00,68044.28,68054.31,68027.4,68028.42,70,0,0
2024-07-27 08:33:00,68029.08,68047.75,68022.29,68028.81,67,0,0
2024-07-27 08:34:00,68029.64,68030.64,68011.63,68024.08,64,0,0
2024-07-27 08:35:00,68023.71,68024.22,67959.33,67976.92,80,0,0
2024-07-27 08:36:00,67974.65,68004.05,67974.05,67985.83,71,0,0
2024-07-27 08:37:00,67986.8,67994.95,67964.4,67976.39,67,0,0
2024-07-27 08:38:00,67978.78,67990.77,67918.77,67949.84,91,0,0
2024-07-27 08:39:00,67951.72,67965.2,67920.57,67951.97,83,0,0
2024-07-27 08:40:00,67953.9,67970.97,67939.17,67961.47,71,0,0
2024-07-27 08:41:00,67963.51,67967.5,67925.6,67955.81,82,0,0
2024-07-27 08:42:00,67954.4,67961.46,67901.54,67941.71,78,0,0
2024-07-27 08:43:00,67941.53,67973.5,67929.58,67969.89,82,0,0
2024-07-27 08:44:00,67973.74,67987.39,67967.44,67976.39,77,0,0
2024-07-27 08:45:00,67977.27,68022.16,67973.57,68003.13,83,0,0
2024-07-27 08:46:00,68001.47,68004.33,67979.96,67996.6,79,0,0
2024-07-27 08:47:00,67995.5,68004.27,67979.92,67990.07,72,0,0
2024-07-27 08:48:00,67985.73,67987.89,67936.41,67942.4,82,0,0
2024-07-27 08:49:00,67941.39,67954.38,67919.63,67938.28,74,0,0
2024-07-27 08:50:00,67938.9,67962.42,67919.92,67954.95,87,0,0
2024-07-27 08:51:00,67953.63,67974.32,67931.74,67945.45,79,10,0
2024-07-27 08:52:00,67946.65,68002.53,67946.65,67960.49,94,1,0
2024-07-27 08:53:00,67964.21,67997.61,67955.01,67977.55,78,105,0
2024-07-27 08:54:00,67978.95,67982.88,67945.62,67963.01,67,61,0
2024-07-27 08:55:00,67963.92,67989.34,67954.65,67975.53,72,40,0
2024-07-27 08:56:00,67977.2,67989.77,67971.86,67981.45,71,98,0
2024-07-27 08:57:00,67976.26,67995.67,67970.34,67987.34,65,97,0
2024-07-27 08:58:00,67983.2,68028.82,67983.2,68016.54,80,125,0
2024-07-27 08:59:00,68016.21,68037.46,68000.44,68002.28,76,54,0
2024-07-27 09:00:00,67998.92,68015.83,67988.75,68013.67,76,75,0
2024-07-27 09:01:00,68014.0,68014.0,67970.7,67978.96,81,53,0
2024-07-27 09:02:00,67977.76,67991.1,67958.38,67984.03,75,66,0
2024-07-27 09:03:00,67985.06,68000.28,67974.1,67974.1,71,79,0
2024-07-27 09:04:00,67974.02,68004.14,67972.46,67983.0,82,67,0
2024-07-27 09:05:00,67980.39,67996.74,67973.22,67983.01,63,66,0
2024-07-27 09:06:00,67986.89,68001.73,67968.46,67994.11,74,141,0
2024-07-27 09:07:00,67993.76,67997.86,67961.56,67970.6,78,73,0
2024-07-27 09:08:00,67968.96,68007.36,67960.43,67985.64,132,91,0
2024-07-27 09:09:00,67981.74,68024.98,67974.27,68005.21,92,80,0
2024-07-27 09:10:00,68010.68,68069.57,68006.72,68061.62,111,95,0
2024-07-27 09:11:00,68056.67,68080.7,68046.9,68073.09,79,66,0
2024-07-27 09:12:00,68077.38,68088.51,68058.25,68070.75,81,65,0
2024-07-27 09:13:00,68066.26,68140.01,68063.51,68112.74,102,39,0
2024-07-27 09:14:00,68109.18,68134.43,68098.58,68119.71,80,51,0
2024-07-27 09:15:00,68124.08,68129.55,68106.77,68124.92,82,60,0
2024-07-27 09:16:00,68128.49,68145.1,68106.37,68109.91,86,10,0
2024-07-27 09:17:00,68111.04,68115.23,68058.03,68070.04,87,3,0
2024-07-27 09:18:00,68067.56,68120.61,68060.37,68089.21,90,10,0
2024-07-27 09:19:00,68089.55,68121.36,68067.7,68114.86,109,10,0
2024-07-27 09:20:00,68112.15,68142.0,68089.96,68139.02,86,66,0
2024-07-27 09:21:00,68138.83,68179.1,68129.39,68151.98,119,0,0
2024-07-27 09:22:00,68155.46,68206.73,68155.46,68186.8,117,0,0
2024-07-27 09:23:00,68184.67,68201.3,68176.53,68188.27,75,0,0
2024-07-27 09:24:00,68188.97,68206.2,68184.79,68198.43,70,0,0
2024-07-27 09:25:00,68200.69,68221.49,68178.77,68194.78,80,0,0
2024-07-27 09:26:00,68196.43,68238.74,68196.43,68221.38,74,0,0
2024-07-27 09:27:00,68216.61,68239.92,68176.52,68176.52,93,0,0
2024-07-27 09:28:00,68174.3,68193.27,68152.29,68178.31,90,0,0
2024-07-27 09:29:00,68183.87,68193.95,68167.3,68183.71,91,0,0
2024-07-27 09:30:00,68183.17,68195.21,68157.13,68191.85,87,0,0
2024-07-27 09:31:00,68194.51,68194.51,68158.06,68175.29,71,0,0
2024-07-27 09:32:00,68176.56,68181.97,68166.66,68181.97,67,0,0
2024-07-27 09:33:00,68183.78,68183.78,68143.3,68143.92,77,0,0
2024-07-27 09:34:00,68150.08,68174.47,68136.37,68159.55,87,0,0
2024-07-27 09:35:00,68159.18,68162.78,68141.79,68155.24,64,0,0
2024-07-27 09:36:00,68155.18,68176.5,68148.92,68171.72,66,0,0
2024-07-27 09:37:00,68170.08,68204.34,68160.39,68163.41,76,0,0
2024-07-27 09:38:00,68161.61,68191.02,68161.61,68182.91,64,0,0
2024-07-27 09:39:00,68182.78,68183.81,68173.1,68180.72,60,0,0
2024-07-27 09:40:00,68180.5,68184.34,68138.65,68143.93,84,0,0
2024-07-27 09:41:00,68143.68,68171.11,68141.61,68148.68,76,0,0
2024-07-27 09:42:00,68144.82,68187.25,68141.97,68165.7,87,0,0
2024-07-27 09:43:00,68170.91,68194.49,68136.23,68194.49,80,0,0
2024-07-27 09:44:00,68197.26,68199.69,68162.92,68172.21,69,0,0
2024-07-27 09:45:00,68170.27,68179.16,68151.55,68164.16,74,0,0
2024-07-27 09:46:00,68160.78,68198.75,68139.65,68192.86,83,0,0
2024-07-27 09:47:00,68191.17,68209.33,68180.85,68201.98,69,0,0
2024-07-27 09:48:00,68204.17,68206.38,68167.58,68193.94,73,0,0
2024-07-27 09:49:00,68195.06,68207.14,68178.2,68196.78,66,0,0
2024-07-27 09:50:00,68194.99,68228.55,68194.91,68224.58,66,0,0
2024-07-27 09:51:00,68220.98,68238.99,68213.53,68228.08,65,0,0
2024-07-27 09:52:00,68228.46,68252.48,68222.29,68238.94,69,0,0
2024-07-27 09:53:00,68238.03,68244.17,68224.33,68244.17,61,0,0
2024-07-27 09:54:00,68238.55,68240.26,68225.36,68233.96,66,0,0
2024-07-27 09:55:00,68233.99,68247.12,68213.65,68214.17,74,0,0
2024-07-27 09:56:00,68213.99,68245.83,68213.99,68233.23,67,0,0
2024-07-27 09:57:00,68233.21,68278.35,68226.9,68266.86,68,0,0
2024-07-27 09:58:00,68268.8,68268.8,68246.68,68249.05,59,0,0
2024-07-27 09:59:00,68248.93,68263.14,68243.3,68261.8,62,0,0
2024-07-27 10:00:00,68256.75,68265.88,68243.07,68248.26,66,0,0
2024-07-27 10:01:00,68247.83,68251.2,68225.66,68244.4,68,0,0
2024-07-27 10:02:00,68246.17,68260.74,68242.23,68260.74,59,0,0
2024-07-27 10:03:00,68262.45,68283.84,68257.3,68279.57,60,0,0
2024-07-27 10:04:00,68279.35,68284.12,68212.38,68223.86,96,0,0
2024-07-27 10:05:00,68219.92,68239.02,68198.68,68223.63,72,0,0
2024-07-27 10:06:00,68221.69,68229.84,68203.03,68224.1,63,0,0
2024-07-27 10:07:00,68223.88,68235.72,68218.64,68224.2,59,0,0
2024-07-27 10:08:00,68225.08,68226.34,68205.04,68212.8,62,0,0
2024-07-27 10:09:00,68212.28,68276.77,68211.57,68263.47,71,0,0
2024-07-27 10:10:00,68261.95,68294.64,68258.53,68274.81,65,0,0
2024-07-27 10:11:00,68278.96,68294.96,68264.76,68279.87,79,0,0
2024-07-27 10:12:00,68281.36,68297.81,68271.52,68289.11,62,0,0
2024-07-27 10:13:00,68287.75,68293.53,68279.68,68289.41,61,0,0
2024-07-27 10:14:00,68288.93,68300.89,68268.85,68290.28,73,0,0
2024-07-27 10:15:00,68291.96,68313.27,68280.62,68284.54,72,0,0
2024-07-27 10:16:00,68281.31,68281.31,68211.81,68237.08,83,0,0
2024-07-27 10:17:00,68238.75,68250.83,68223.94,68237.72,64,0,0
2024-07-27 10:18:00,68238.15,68273.35,68233.62,68248.43,71,0,0
2024-07-27 10:19:00,68260.3,68265.87,68223.26,68223.26,70,0,0
2024-07-27 10:20:00,68224.92,68239.43,68212.19,68222.01,72,0,0
2024-07-27 10:21:00,68226.0,68235.05,68217.32,68223.07,57,0,0
2024-07-27 10:22:00,68223.03,68236.43,68223.03,68234.5,60,0,0
2024-07-27 10:23:00,68233.58,68252.87,68224.06,68247.08,63,0,0
2024-07-27 10:24:00,68243.17,68245.36,68180.35,68188.91,98,0,0
2024-07-27 10:25:00,68192.3,68209.24,68160.31,68185.96,80,0,0
2024-07-27 10:26:00,68189.0,68213.59,68175.75,68205.32,74,0,0
2024-07-27 10:27:00,68205.53,68244.3,68187.97,68187.97,85,0,0
2024-07-27 10:28:00,68197.3,68241.96,68190.42,68199.03,79,0,0
2024-07-27 10:29:00,68198.11,68223.09,68183.62,68208.42,72,0,0
2024-07-27 10:30:00,68208.83,68215.56,68195.69,68201.17,64,0,0
2024-07-27 10:31:00,68196.42,68209.85,68178.0,68207.2,68,0,0
2024-07-27 10:32:00,68206.15,68231.59,68203.94,68215.5,76,0,0
2024-07-27 10:33:00,68215.58,68228.04,68212.8,68221.43,57,0,0
2024-07-27 10:34:00,68221.43,68228.85,68209.66,68228.85,64,0,0
2024-07-27 10:35:00,68227.65,68237.09,68212.78,68230.75,64,0,0
2024-07-27 10:36:00,68231.7,68232.62,68222.05,68225.43,60,0,0
2024-07-27 10:37:00,68225.37,68227.09,68165.06,68195.06,92,0,0
2024-07-27 10:38:00,68195.81,68203.51,68180.36,68187.99,60,0,0
2024-07-27 10:39:00,68188.22,68212.18,68183.12,68198.56,64,0,0
2024-07-27 10:40:00,68198.57,68204.65,68174.76,68177.57,69,0,0
2024-07-27 10:41:00,68175.33,68180.8,68137.11,68139.56,76,0,0
2024-07-27 10:42:00,68142.71,68170.86,68114.35,68150.31,80,0,0
2024-07-27 10:43:00,68150.52,68171.13,68137.82,68145.98,68,0,0
2024-07-27 10:44:00,68145.69,68156.5,68133.33,68150.7,65,0,0
2024-07-27 10:45:00,68150.97,68152.05,68142.43,68143.75,59,0,0
2024-07-27 10:46:00,68143.76,68149.09,68119.67,68138.36,76,0,0
2024-07-27 10:47:00,68136.15,68155.37,68131.81,68132.89,67,0,0
2024-07-27 10:48:00,68130.78,68140.14,68121.21,68124.26,65,0,0
2024-07-27 10:49:00,68120.83,68141.59,68111.24,68133.87,61,0,0
2024-07-27 10:50:00,68135.23,68191.41,68135.23,68185.11,85,0,0
2024-07-27 10:51:00,68186.99,68191.7,68138.67,68158.26,78,0,0
2024-07-27 10:52:00,68154.86,68196.44,68153.42,68186.74,76,0,0
2024-07-27 10:53:00,68186.53,68207.97,68173.78,68194.19,72,0,0
2024-07-27 10:54:00,68195.3,68213.99,68184.57,68201.88,64,0,0
2024-07-27 10:55:00,68204.31,68206.78,68176.24,68182.38,66,0,0
2024-07-27 10:56:00,68183.39,68213.08,68161.44,68211.23,74,0,0
2024-07-27 10:57:00,68211.1,68211.1,68202.28,68205.78,59,0,0
2024-07-27 10:58:00,68205.06,68205.06,68161.54,68180.95,84,0,0
2024-07-27 10:59:00,68180.5,68211.37,68180.47,68197.31,74,0,0
2024-07-27 11:00:00,68197.2,68223.69,68178.97,68203.44,74,0,0
2024-07-27 11:01:00,68206.76,68212.38,68192.2,68194.44,68,0,0
2024-07-27 11:02:00,68194.94,68217.11,68183.29,68198.34,64,0,0
2024-07-27 11:03:00,68197.28,68199.39,68175.53,68179.6,72,0,0
2024-07-27 11:04:00,68178.94,68201.89,68169.03,68180.34,76,0,0
2024-07-27 11:05:00,68180.6,68199.82,68169.04,68173.21,73,0,0
2024-07-27 11:06:00,68174.14,68195.92,68153.63,68163.31,78,0,0
2024-07-27 11:07:00,68168.76,68184.21,68153.3,68168.59,78,0,0
2024-07-27 11:08:00,68172.72,68183.15,68154.25,68156.19,82,0,0
2024-07-27 11:09:00,68158.96,68163.09,68115.87,68144.59,96,0,0
2024-07-27 11:10:00,68147.37,68151.38,68118.64,68133.67,65,0,0
2024-07-27 11:11:00,68132.47,68136.32,68077.87,68097.5,77,0,0
2024-07-27 11:12:00,68096.99,68114.2,68085.91,68100.53,67,0,0
2024-07-27 11:13:00,68102.94,68110.8,68091.57,68091.57,65,0,0
2024-07-27 11:14:00,68092.04,68100.31,68084.0,68084.0,59,0,0
2024-07-27 11:15:00,68084.62,68159.95,68084.62,68138.95,84,0,0
2024-07-27 11:16:00,68134.07,68140.66,68092.49,68100.31,101,0,0
2024-07-27 11:17:00,68099.94,68104.14,68059.29,68059.29,74,0,0
2024-07-27 11:18:00,68062.07,68105.45,68058.75,68088.73,72,0,0
2024-07-27 11:19:00,68088.71,68120.19,68081.12,68083.16,75,0,0
2024-07-27 11:20:00,68083.87,68124.08,68083.54,68102.05,71,0,0
2024-07-27 11:21:00,68106.51,68112.83,68088.92,68101.94,81,0,0
2024-07-27 11:22:00,68100.59,68125.39,68088.9,68107.18,87,0,0
2024-07-27 11:23:00,68105.48,68135.01,68089.92,68134.04,90,0,0
2024-07-27 11:24:00,68133.49,68139.06,68068.65,68080.89,90,0,0
2024-07-27 11:25:00,68078.34,68118.53,68057.7,68102.54,77,0,0
2024-07-27 11:26:00,68099.36,68148.2,68098.18,68120.43,91,0,0
2024-07-27 11:27:00,68117.64,68151.56,68096.3,68151.56,84,0,0
2024-07-27 11:28:00,68147.73,68153.93,68122.77,68122.77,74,0,0
2024-07-27 11:29:00,68123.64,68150.2,68117.79,68135.21,70,0,0
2024-07-27 11:30:00,68137.36,68177.63,68120.12,68162.6,90,0,0
2024-07-27 11:31:00,68166.78,68186.95,68151.25,68177.39,74,0,0
2024-07-27 11:32:00,68177.05,68223.4,68157.96,68208.4,89,0,0
2024-07-27 11:33:00,68204.93,68237.56,68190.25,68212.98,81,0,0
2024-07-27 11:34:00,68212.86,68235.07,68184.8,68218.12,88,0,0
2024-07-27 11:35:00,68213.33,68221.28,68165.1,68166.62,79,0,0
2024-07-27 11:36:00,68172.12,68217.5,68164.83,68185.81,102,0,0
2024-07-27 11:37:00,68190.26,68218.71,68188.22,68198.36,78,0,0
2024-07-27 11:38:00,68199.19,68234.83,68192.41,68224.46,83,0,0
2024-07-27 11:39:00,68225.22,68234.43,68189.66,68205.38,89,0,0
2024-07-27 11:40:00,68208.29,68256.1,68208.29,68233.88,91,0,0
2024-07-27 11:41:00,68235.97,68241.16,68220.62,68234.23,70,0,0
2024-07-27 11:42:00,68232.75,68232.75,68195.85,68215.44,90,0,0
2024-07-27 11:43:00,68216.47,68224.68,68195.7,68199.71,72,0,0
2024-07-27 11:44:00,68198.13,68215.15,68180.34,68215.15,77,0,0
2024-07-27 11:45:00,68218.76,68219.56,68183.32,68188.65,71,0,0
2024-07-27 11:46:00,68193.22,68230.31,68172.97,68223.7,91,0,0
2024-07-27 11:47:00,68223.6,68254.15,68217.34,68229.12,82,0,0
2024-07-27 11:48:00,68235.29,68250.33,68215.23,68240.42,78,0,0
2024-07-27 11:49:00,68236.77,68245.36,68205.72,68216.74,70,0,0
2024-07-27 11:50:00,68212.06,68236.19,68189.88,68215.38,84,0,0
2024-07-27 11:51:00,68214.81,68232.31,68200.63,68229.04,72,0,0
2024-07-27 11:52:00,68229.72,68239.12,68213.92,68216.36,59,0,0
2024-07-27 11:53:00,68218.2,68234.2,68217.12,68233.76,57,0,0
2024-07-27 11:54:00,68233.64,68238.86,68224.45,68233.61,57,0,0
2024-07-27 11:55:00,68228.38,68234.69,68210.14,68222.29,73,0,0
2024-07-27 11:56:00,68220.82,68247.87,68216.67,68238.18,69,0,0
2024-07-27 11:57:00,68235.31,68241.91,68218.28,68241.03,75,0,0
2024-07-27 11:58:00,68236.17,68248.58,68223.93,68236.22,70,0,0
2024-07-27 11:59:00,68232.89,68246.81,68227.83,68246.81,65,0,0
2024-07-27 12:00:00,68248.83,68258.86,68227.5,68251.86,75,0,0
2024-07-27 12:01:00,68251.78,68300.28,68246.55,68272.73,87,0,0
2024-07-27 12:02:00,68270.1,68328.57,68268.53,68310.24,93,0,0
2024-07-27 12:03:00,68312.47,68422.11,68293.15,68395.69,152,0,0
2024-07-27 12:04:00,68398.12,68480.61,68398.12,68448.71,182,0,0
2024-07-27 12:05:00,68450.81,68540.05,68445.43,68498.79,158,0,0
2024-07-27 12:06:00,68501.07,68503.36,68413.39,68453.31,162,0,0
2024-07-27 12:07:00,68453.63,68491.14,68431.54,68459.12,138,0,0
2024-07-27 12:08:00,68460.82,68463.27,68348.63,68429.13,182,0,0
2024-07-27 12:09:00,68429.97,68478.59,68388.25,68459.47,142,0,0
2024-07-27 12:10:00,68454.23,68478.95,68443.22,68469.62,98,0,0
2024-07-27 12:11:00,68468.87,68510.95,68446.18,68466.67,115,0,0
2024-07-27 12:12:00,68464.3,68467.42,68422.66,68430.42,126,0,0
2024-07-27 12:13:00,68433.24,68469.47,68374.15,68390.21,180,0,0
2024-07-27 12:14:00,68396.21,68457.54,68386.27,68394.57,147,0,0
2024-07-27 12:15:00,68403.92,68462.41,68398.19,68452.13,130,0,0
2024-07-27 12:16:00,68449.48,68449.48,68387.78,68412.46,116,0,0
2024-07-27 12:17:00,68412.59,68439.49,68391.43,68417.14,134,0,0
2024-07-27 12:18:00,68414.72,68442.49,68398.04,68411.66,111,0,0
2024-07-27 12:19:00,68406.98,68495.52,68401.94,68486.18,136,0,0
2024-07-27 12:20:00,68482.97,68485.04,68418.49,68474.13,174,0,0
2024-07-27 12:21:00,68476.36,68484.89,68441.71,68441.71,112,0,0
2024-07-27 12:22:00,68439.43,68463.72,68399.83,68417.49,137,0,0
2024-07-27 12:23:00,68420.03,68431.07,68394.72,68408.2,83,0,0
2024-07-27 12:24:00,68408.39,68423.13,68348.9,68349.49,152,0,0
2024-07-27 12:25:00,68347.7,68401.29,68320.16,68372.28,119,0,0
2024-07-27 12:26:00,68373.44,68412.39,68349.97,68350.5,92,0,0
2024-07-27 12:27:00,68350.79,68379.53,68345.39,68358.77,86,0,0
2024-07-27 12:28:00,68356.85,68358.01,68328.17,68343.35,94,0,0
2024-07-27 12:29:00,68344.19,68349.18,68332.19,68341.34,72,0,0
2024-07-27 12:30:00,68341.23,68350.68,68337.55,68350.68,62,0,0
2024-07-27 12:31:00,68352.59,68432.23,68352.59,68361.8,150,0,0
2024-07-27 12:32:00,68361.99,68361.99,68334.8,68353.97,85,0,0
2024-07-27 12:33:00,68354.97,68360.64,68346.18,68353.22,64,0,0
2024-07-27 12:34:00,68353.73,68428.72,68353.73,68423.78,113,0,0
2024-07-27 12:35:00,68425.06,68428.02,68396.97,68416.15,106,0,0
2024-07-27 12:36:00,68421.12,68432.33,68393.93,68405.01,109,0,0
2024-07-27 12:37:00,68403.45,68433.16,68391.41,68397.95,106,0,0
2024-07-27 12:38:00,68404.46,68418.05,68349.06,68368.09,96,0,0
2024-07-27 12:39:00,68363.77,68383.02,68337.01,68357.77,98,0,0
2024-07-27 12:40:00,68357.71,68376.11,68317.76,68348.06,106,0,0
2024-07-27 12:41:00,68350.07,68408.87,68334.0,68376.83,113,0,0
2024-07-27 12:42:00,68381.12,68411.53,68374.34,68392.11,88,0,0
2024-07-27 12:43:00,68396.05,68429.8,68395.08,68419.37,99,0,0
2024-07-27 12:44:00,68421.02,68477.86,68404.06,68477.27,96,0,0
2024-07-27 12:45:00,68472.05,68492.45,68418.23,68476.73,113,0,0
2024-07-27 12:46:00,68480.26,68529.21,68479.1,68492.65,120,0,0
2024-07-27 12:47:00,68495.95,68518.69,68469.19,68469.19,129,0,0
2024-07-27 12:48:00,68473.86,68513.28,68444.98,68505.89,137,0,0
2024-07-27 12:49:00,68508.24,68518.99,68474.57,68518.99,94,0,0
2024-07-27 12:50:00,68513.36,68523.64,68497.48,68523.64,76,0,0
2024-07-27 12:51:00,68520.06,68520.48,68493.7,68494.13,79,0,0
2024-07-27 12:52:00,68490.7,68515.8,68474.53,68507.35,93,0,0
2024-07-27 12:53:00,68501.73,68511.3,68444.53,68444.53,101,0,0
2024-07-27 12:54:00,68448.49,68474.32,68398.56,68398.56,104,0,0
2024-07-27 12:55:00,68393.49,68415.95,68352.37,68377.16,86,0,0
2024-07-27 12:56:00,68380.98,68409.48,68363.55,68384.69,72,0,0
2024-07-27 12:57:00,68382.95,68406.86,68377.36,68398.71,63,0,0
2024-07-27 12:58:00,68401.22,68435.83,68388.31,68411.99,82,0,0
2024-07-27 12:59:00,68413.1,68455.26,68408.36,68455.26,73,0,0
2024-07-27 13:00:00,68454.35,68492.97,68431.07,68431.64,93,0,0
2024-07-27 13:01:00,68432.22,68492.01,68430.95,68482.9,78,0,0
2024-07-27 13:02:00,68483.1,68500.74,68447.82,68478.68,95,0,0
2024-07-27 13:03:00,68478.66,68502.81,68434.81,68480.46,97,0,0
2024-07-27 13:04:00,68480.76,68507.63,68463.89,68494.39,72,0,0
2024-07-27 13:05:00,68490.64,68495.04,68467.82,68476.4,67,0,0
2024-07-27 13:06:00,68473.01,68473.73,68408.57,68447.93,103,0,0
